n_apparies,pearson_r,pearson_p,spearman_rho,spearman_p,kendall_tau,kendall_p,var1,var2,cas,kruskal_h,kruskal_p,epsilon2_kruskal,anova_f,anova_p,chi2,chi2_p,dof,cramers_v
30332,,,,,,,DTDEM,RANGDEM,qualitatif_qualitatif,,,,,,212324.0,0.0,13328.0,1.0
30332,,,,,,,ADH,DTDEM,quantitatif_qualitatif,3984.1913655838516,4.4201274477892755e-149,0.07317660553642141,2.153491088262651,6.486998000113937e-146,,,,
27748,,,,,,,DTDEM,RANGADH,qualitatif_qualitatif,,,,,,15424.722510948432,1.2740465491322296e-133,11316.0,0.30438077033558125
30332,,,,,,,ANNEEDEM,CDMOTDEM,quantitatif_qualitatif,17.329617302616608,0.00017255256361371228,0.000505444205302404,1.6282538338168837,0.19628915524661344,,,,
30332,-0.03915910555255367,8.958281765751035e-12,-0.017511631819748626,0.0022888041615503514,-0.015061089306523124,0.0024088932121031914,ANNEEDEM,CDCATCL,quantitatif_quantitatif,,,,,,,,,
30332,-0.013349056605398337,0.020077802861890176,-0.01609203398863441,0.0050681781565790705,-0.01168599691865043,0.004685862384344998,ANNEEDEM,AGEAD,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,ANNEEDEM,RANGAGEAD,quantitatif_qualitatif,21.141462220032533,0.0035663248940914854,0.00046634554214590863,2.3260034887775256,0.022686118375148428,,,,
30332,0.018182612496896775,0.0015411015464084962,0.011859260242554117,0.03888457369916966,0.008753502229206286,0.03354641560199921,ANNEEDEM,AGEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,ANNEEDEM,RANGAGEDEM,quantitatif_qualitatif,98.24497022968038,1.222810171538749e-16,0.00291035817518157,9.789081600900422,1.538319068316252e-16,,,,
30332,,,,,,,ANNEEDEM,RANGDEM,quantitatif_qualitatif,30330.999999999996,0.0,0.9999999999999999,inf,0.0,,,,
30332,0.046206708624652565,8.187367819136722e-16,0.03411899086397866,2.786972169014102e-09,0.025674952953283786,6.498362739524855e-10,ANNEEDEM,ADH,quantitatif_quantitatif,,,,,,,,,
27748,,,,,,,ANNEEDEM,RANGADH,quantitatif_qualitatif,780.6317646977877,2.355016135786225e-165,0.027923714527154312,133.64266000400025,1.7014766781739764e-167,,,,
30332,,,,,,,CDCATCL,CDMOTDEM,quantitatif_qualitatif,2190.407134488674,0.0,0.07215559809056263,371.0812274918886,6.049066767810726e-160,,,,
30332,,,,,,,AGEAD,CDMOTDEM,quantitatif_qualitatif,1152.5969822000782,5.208892397253029e-251,0.037937188242278944,523.2731997697571,3.786938770673989e-224,,,,
30332,,,,,,,CDMOTDEM,RANGAGEAD,qualitatif_qualitatif,,,,,,1204.0954171188368,2.28453520859068e-248,14.0,0.14088505641728105
30332,,,,,,,AGEDEM,CDMOTDEM,quantitatif_qualitatif,128.2335899733744,1.4270189487613297e-28,0.004162141513843991,80.40740145355038,1.4851267239909386e-35,,,,
30332,,,,,,,CDMOTDEM,RANGAGEDEM,qualitatif_qualitatif,,,,,,1669.8039396957497,0.0,20.0,0.16590795844122547
30332,,,,,,,CDMOTDEM,RANGDEM,qualitatif_qualitatif,,,,,,1498.9668450329975,7.910629695407e-312,14.0,0.1571920189538193
30332,,,,,,,ADH,CDMOTDEM,quantitatif_qualitatif,2720.0923626715667,0.0,0.08962024341955115,1396.9768650078336,0.0,,,,
27748,,,,,,,CDMOTDEM,RANGADH,qualitatif_qualitatif,,,,,,2791.4321479515534,0.0,12.0,0.22427594597162046
30332,0.04561018304000539,1.9059523122432365e-15,0.09953071052811908,1.236671773034697e-67,0.08180491522609819,2.2497384478578205e-67,CDCATCL,AGEAD,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,CDCATCL,RANGAGEAD,quantitatif_qualitatif,331.88860150235604,9.250984221823993e-68,0.010713909823979555,11.084248371104438,4.4563475350261355e-14,,,,
