ID,CDSEXE,MTREV,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,BPADH,DTDEM,age_2007,anciennete_adh_ans,MTREV_discrete,cible_churn
7605,2,0,0,A,0,__MANQUANT__,23,0,31/12/1900,,10.433949349760438,0,0
7606,4,0,0,C,2,__MANQUANT__,10,18707,31/12/1900,,10.425735797399042,0,0
7607,3,0,0,M,2,__MANQUANT__,10,13507,31/12/1900,,10.425735797399042,0,0
7608,2,0,1,M,2,__MANQUANT__,10,12779,31/12/1900,,10.42299794661191,0,0
7609,2,1640,1,M,2,__MANQUANT__,10,0,31/12/1900,,10.417522245037645,0,0
7610,4,1600,1,U,2,__MANQUANT__,10,10307,31/12/1900,33.9958932238193,10.414784394250514,0,0
7611,2,0,0,M,2,__MANQUANT__,10,10207,31/12/1900,39.32375085557837,10.414784394250514,0,0
7612,4,1543,1,U,2,__MANQUANT__,10,17807,31/12/1900,35.39219712525667,10.414784394250514,0,0
7613,4,1838,2,U,2,__MANQUANT__,10,10207,31/12/1900,,10.414784394250514,1,0
7614,2,1000,2,E,2,__MANQUANT__,10,14707,31/12/1900,,10.403832991101986,0,0
7615,2,0,0,M,2,__MANQUANT__,10,17807,31/12/1900,,10.401095140314853,0,0
7616,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,10.401095140314853,0,0
7617,3,0,3,M,2,__MANQUANT__,10,14607,31/12/1900,40.98562628336756,10.39835728952772,0,0
7618,2,1676,4,M,2,__MANQUANT__,10,10107,31/12/1900,,10.395619438740589,0,0
7619,4,0,1,C,2,__MANQUANT__,10,10107,31/12/1900,,10.387405886379192,0,0
7620,4,1794,0,C,2,__MANQUANT__,10,15707,31/12/1900,32.48186173853525,10.381930184804927,1,0
7621,3,0,3,M,0,__MANQUANT__,10,10307,31/12/1900,,10.381930184804927,0,0
7622,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,10.368240930869268,0,0
7623,2,0,0,C,2,__MANQUANT__,10,12807,31/12/1900,,10.365503080082135,0,0
7624,4,0,0,C,2,__MANQUANT__,10,13507,31/12/1900,32.394250513347025,10.365503080082135,0,0
7625,3,1486,0,U,2,__MANQUANT__,10,10207,31/12/1900,,10.362765229295004,0,0
7626,2,0,0,M,2,__MANQUANT__,10,16707,31/12/1900,,10.360027378507871,0,0
7627,4,0,0,C,2,__MANQUANT__,10,16707,31/12/1900,36.48733744010951,10.35728952772074,0,0
7628,2,0,2,C,2,__MANQUANT__,10,10107,31/12/1900,51.31553730321698,10.35728952772074,0,0
7629,4,0,0,C,2,__MANQUANT__,10,14707,31/12/1900,,10.35728952772074,0,0
7630,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,62.143737166324435,10.35728952772074,0,0
7631,2,0,0,D,0,__MANQUANT__,21,12607,31/12/1900,,10.349075975359343,0,0
7632,3,1808,1,M,2,__MANQUANT__,10,16807,31/12/1900,,10.349075975359343,1,0
7633,3,0,1,M,0,__MANQUANT__,10,10107,31/12/1900,,10.343600273785079,0,0
7634,3,2163,1,M,2,__MANQUANT__,10,12607,31/12/1900,,10.340862422997947,1,0
7635,4,0,0,C,2,__MANQUANT__,10,11907,31/12/1900,36.33127994524298,10.338124572210814,0,0
7636,3,1329,0,M,2,__MANQUANT__,10,13807,31/12/1900,,10.338124572210814,0,0
7637,3,1543,3,M,2,__MANQUANT__,10,14707,31/12/1900,,10.338124572210814,0,0
7638,2,0,0,A,2,__MANQUANT__,10,10107,31/12/1900,47.90691307323751,10.327173169062286,0,0
7639,2,1600,1,M,2,__MANQUANT__,10,12607,31/12/1900,43.4798083504449,10.327173169062286,0,0
7640,4,0,0,C,2,__MANQUANT__,10,17907,31/12/1900,,10.327173169062286,0,0
7641,4,0,0,C,0,__MANQUANT__,10,17907,31/12/1900,,10.327173169062286,0,0
7642,3,0,0,A,0,DA,21,0,27/10/1998,46.16563997262149,10.324435318275153,0,1
7643,3,0,0,D,0,__MANQUANT__,10,15607,31/12/1900,,10.324435318275153,0,0
7644,3,1542,0,U,0,__MANQUANT__,10,13507,31/12/1900,,10.324435318275153,0,0
7645,3,1809,2,M,2,__MANQUANT__,10,10507,31/12/1900,,10.321697467488022,1,0
7646,4,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,40.49007529089665,10.318959616700889,0,0
7647,4,0,0,C,0,__MANQUANT__,10,10107,31/12/1900,,10.318959616700889,0,0
7648,3,0,0,D,2,__MANQUANT__,10,0,31/12/1900,,10.318959616700889,0,0
7649,3,1515,0,A,0,__MANQUANT__,21,0,31/12/1900,,10.310746064339494,0,0
7650,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,10.30800821355236,0,0
7651,4,2170,0,C,2,__MANQUANT__,10,16607,31/12/1900,34.82546201232033,10.30800821355236,1,0
7652,4,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,,10.302532511978097,0,0
7653,3,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,,10.302532511978097,0,0
7654,4,1200,1,C,2,__MANQUANT__,10,18707,31/12/1900,46.98425735797399,10.302532511978097,0,0
7655,2,0,0,U,2,__MANQUANT__,10,10307,31/12/1900,47.07460643394935,10.302532511978097,0,0
7656,2,1500,0,C,2,__MANQUANT__,10,17807,31/12/1900,39.063655030800824,10.302532511978097,0,0
7657,1,0,0,A,0,__MANQUANT__,82,0,31/12/1900,,10.299794661190965,0,0
7658,2,2195,2,A,0,__MANQUANT__,21,0,31/12/1900,,10.291581108829568,1,0
7659,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,60.74469541409993,10.291581108829568,0,0
7660,2,0,0,U,2,__MANQUANT__,10,13607,31/12/1900,,10.291581108829568,0,0
7661,3,1912,0,D,2,__MANQUANT__,10,16707,31/12/1900,,10.291581108829568,1,0
7662,4,0,0,C,0,__MANQUANT__,10,14707,31/12/1900,,10.291581108829568,0,0
7663,3,0,1,M,2,__MANQUANT__,10,16707,31/12/1900,,10.288843258042437,0,0
7664,2,3000,1,M,2,__MANQUANT__,10,10207,31/12/1900,,10.288843258042437,1,0
7665,2,0,2,U,2,__MANQUANT__,10,10207,31/12/1900,38.40657084188912,10.286105407255304,0,0
7666,2,3872,2,B,0,RA,21,17807,03/10/2005,,10.286105407255304,1,1
7667,3,0,0,C,2,__MANQUANT__,10,16707,31/12/1900,39.06639288158795,10.283367556468173,0,0
7668,4,1400,1,C,2,__MANQUANT__,10,10107,31/12/1900,36.0,10.283367556468173,0,0
7669,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,10.283367556468173,0,0
7670,4,0,0,C,0,DV,21,0,11/10/2006,47.07460643394935,10.283367556468173,0,1
7671,4,0,0,C,0,DV,21,0,13/10/2005,33.998631074606436,10.283367556468173,0,1
7672,4,0,0,C,2,__MANQUANT__,10,17807,31/12/1900,35.227926078028744,10.28062970568104,0,0
7673,4,2014,1,U,2,__MANQUANT__,10,17807,31/12/1900,,10.28062970568104,1,0
7674,3,2889,2,G,2,__MANQUANT__,10,12779,31/12/1900,37.327857631759066,10.272416153319645,1,0
7675,2,0,0,D,0,__MANQUANT__,21,14907,31/12/1900,48.99657768651608,10.269678302532512,0,0
7676,2,2470,0,C,2,__MANQUANT__,10,16707,31/12/1900,38.98425735797399,10.269678302532512,1,0
7677,2,2267,3,C,2,__MANQUANT__,10,10207,31/12/1900,,10.269678302532512,1,0
7678,4,0,0,C,0,__MANQUANT__,10,13507,31/12/1900,,10.269678302532512,0,0
7679,3,0,0,M,2,__MANQUANT__,10,15807,31/12/1900,,10.269678302532512,0,0
7680,2,0,0,U,2,__MANQUANT__,10,16707,31/12/1900,,10.26694045174538,0,0
7681,3,0,0,M,2,__MANQUANT__,10,10307,31/12/1900,51.65229295003422,10.26694045174538,0,0
7682,2,2965,0,M,2,__MANQUANT__,10,10307,31/12/1900,,10.26694045174538,1,0
7683,4,0,0,C,0,__MANQUANT__,10,13507,31/12/1900,,10.26694045174538,0,0
7684,2,1481,0,U,2,__MANQUANT__,10,14707,31/12/1900,,10.26694045174538,0,0
7685,3,1200,0,M,2,__MANQUANT__,10,13507,31/12/1900,61.65639972621492,10.264202600958248,0,0
7686,2,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,40.32580424366872,10.264202600958248,0,0
7687,3,1800,0,M,2,__MANQUANT__,10,11907,31/12/1900,,10.264202600958248,1,0
7688,3,2600,2,B,2,__MANQUANT__,10,10107,31/12/1900,30.72689938398357,10.264202600958248,1,0
7689,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,10.264202600958248,0,0
7690,3,0,2,M,0,__MANQUANT__,10,10207,31/12/1900,45.63997262149213,10.264202600958248,0,0
7691,2,4057,1,M,2,__MANQUANT__,10,10207,31/12/1900,,10.264202600958248,1,0
7692,3,0,0,M,2,__MANQUANT__,10,18507,31/12/1900,,10.264202600958248,0,0
7693,2,0,2,U,2,__MANQUANT__,10,10107,31/12/1900,37.158110882956876,10.261464750171116,0,0
7694,3,0,2,M,2,__MANQUANT__,10,10107,31/12/1900,,10.25325119780972,0,0
7695,2,1792,2,M,2,__MANQUANT__,10,10107,31/12/1900,35.389459274469544,10.250513347022586,1,0
7696,3,2248,1,M,2,__MANQUANT__,10,10107,31/12/1900,59.331964407939765,10.250513347022586,1,0
7697,3,0,0,D,2,__MANQUANT__,10,17907,31/12/1900,,10.250513347022586,0,0
7698,3,0,0,A,0,__MANQUANT__,10,18707,31/12/1900,,10.247775496235455,0,0
7699,2,0,0,A,0,__MANQUANT__,10,12607,31/12/1900,37.14989733059548,10.247775496235455,0,0
7700,3,2059,3,D,2,__MANQUANT__,10,18707,31/12/1900,,10.245037645448322,1,0
7701,4,0,0,C,0,__MANQUANT__,10,13507,31/12/1900,32.06023271731691,10.245037645448322,0,0
7702,2,0,0,A,0,__MANQUANT__,10,10807,31/12/1900,59.397672826830934,10.245037645448322,0,0
7703,2,0,0,M,2,__MANQUANT__,21,10107,31/12/1900,,10.242299794661191,0,0
7704,3,0,2,M,2,__MANQUANT__,10,10107,31/12/1900,,10.234086242299794,0,0
7705,3,2700,1,G,2,__MANQUANT__,10,10807,31/12/1900,,10.234086242299794,1,0
7706,3,0,2,M,2,__MANQUANT__,10,10107,31/12/1900,35.559206023271734,10.231348391512663,0,0
7707,3,2500,1,M,2,__MANQUANT__,10,10107,31/12/1900,,10.231348391512663,1,0
7708,2,1735,2,B,2,__MANQUANT__,10,12607,31/12/1900,41.489390828199866,10.231348391512663,1,0
7709,4,0,0,C,2,__MANQUANT__,10,10807,31/12/1900,,10.231348391512663,0,0
7710,3,2975,2,M,2,__MANQUANT__,10,15807,31/12/1900,,10.231348391512663,1,0
7711,2,1796,3,M,2,__MANQUANT__,10,10107,31/12/1900,,10.231348391512663,1,0
7712,2,0,0,C,2,__MANQUANT__,10,15807,31/12/1900,29.659137577002053,10.225872689938399,0,0
7713,3,1580,3,M,2,__MANQUANT__,10,16707,31/12/1900,,10.223134839151266,0,0
7714,4,0,0,C,2,__MANQUANT__,10,13507,31/12/1900,31.477070499657767,10.223134839151266,0,0
7715,3,1800,2,M,2,__MANQUANT__,10,10107,31/12/1900,,10.21492128678987,1,0
7716,2,0,0,M,0,__MANQUANT__,10,10107,31/12/1900,,10.21492128678987,0,0
7717,3,3147,0,B,2,__MANQUANT__,10,17907,31/12/1900,,10.21492128678987,1,0
7718,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,10.212183436002737,0,0
7719,3,0,0,D,2,__MANQUANT__,10,13907,31/12/1900,,10.212183436002737,0,0
7720,3,1281,0,M,2,__MANQUANT__,10,18707,31/12/1900,36.91444216290212,10.212183436002737,0,0
7721,3,2058,0,M,2,__MANQUANT__,10,18707,31/12/1900,,10.212183436002737,1,0
7722,4,1300,0,C,2,__MANQUANT__,10,10307,31/12/1900,,10.212183436002737,0,0
7723,4,1481,0,C,2,__MANQUANT__,10,13507,31/12/1900,32.158795345653665,10.212183436002737,0,0
7724,2,0,0,A,0,__MANQUANT__,10,10207,31/12/1900,,10.209445585215606,0,0
7725,3,0,0,M,2,__MANQUANT__,10,17907,31/12/1900,,10.206707734428473,0,0
7726,2,0,3,M,2,__MANQUANT__,10,10107,31/12/1900,42.90759753593429,10.203969883641342,0,0
7727,2,0,0,M,2,__MANQUANT__,10,17807,31/12/1900,,10.195756331279945,0,0
7728,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,10.193018480492814,0,0
7729,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,10.190280629705681,0,0
7730,3,0,0,A,0,__MANQUANT__,21,10207,31/12/1900,,10.18754277891855,0,0
7731,3,2183,2,M,2,__MANQUANT__,10,10107,31/12/1900,,10.18754277891855,1,0
7732,3,0,2,D,2,__MANQUANT__,10,13507,31/12/1900,47.31553730321698,10.18754277891855,0,0
7733,4,0,0,C,2,__MANQUANT__,10,13507,31/12/1900,34.053388090349074,10.184804928131417,0,0
7734,4,0,0,C,0,__MANQUANT__,10,13507,31/12/1900,,10.184804928131417,0,0
7735,3,2100,2,B,2,__MANQUANT__,10,10107,31/12/1900,51.98904859685147,10.184804928131417,1,0
7736,2,3510,4,M,2,__MANQUANT__,10,10107,31/12/1900,35.493497604380565,10.184804928131417,1,0
7737,3,1100,2,C,2,__MANQUANT__,10,17807,31/12/1900,,10.184804928131417,0,0
7738,3,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,65.48117727583846,10.17659137577002,0,0
7739,4,1308,1,C,2,__MANQUANT__,10,10307,31/12/1900,33.667351129363446,10.17659137577002,0,0
7740,2,2370,2,E,2,__MANQUANT__,10,17807,31/12/1900,,10.17659137577002,1,0
7741,2,0,0,M,2,__MANQUANT__,10,17907,31/12/1900,,10.173853524982889,0,0
7742,4,0,0,C,0,__MANQUANT__,10,10207,31/12/1900,,10.173853524982889,0,0
7743,3,1751,2,G,2,__MANQUANT__,10,13507,31/12/1900,57.05681040383299,10.171115674195756,1,0
7744,3,0,0,A,0,__MANQUANT__,21,10107,31/12/1900,,10.171115674195756,0,0
7745,2,0,0,C,2,__MANQUANT__,10,18507,31/12/1900,41.82067077344285,10.171115674195756,0,0
7746,2,1650,3,M,0,__MANQUANT__,10,10807,31/12/1900,,10.168377823408624,0,0
7747,4,1953,0,P,2,__MANQUANT__,10,13507,31/12/1900,,10.157426420260096,1,0
7748,3,1657,1,B,2,__MANQUANT__,10,10207,31/12/1900,,10.157426420260096,0,0
7749,3,2226,3,M,2,__MANQUANT__,10,10807,31/12/1900,47.082819986310746,10.154688569472963,1,0
7750,2,0,0,A,0,DC,23,0,31/12/1900,57.40177960301163,10.154688569472963,0,0
7751,3,0,0,A,0,__MANQUANT__,10,13507,31/12/1900,,10.151950718685832,0,0
7752,2,0,0,M,2,__MANQUANT__,10,10307,31/12/1900,45.24572210814511,10.151950718685832,0,0
7753,2,0,0,A,0,__MANQUANT__,10,10507,31/12/1900,,10.151950718685832,0,0
7754,2,2625,0,M,2,__MANQUANT__,10,10107,31/12/1900,,10.146475017111568,1,0
7755,3,0,0,M,2,__MANQUANT__,10,10207,31/12/1900,,10.146475017111568,0,0
7756,1,0,0,A,0,__MANQUANT__,82,0,31/12/1900,,10.132785763175907,0,0
7757,4,0,0,C,2,__MANQUANT__,10,17907,31/12/1900,33.57152635181382,10.132785763175907,0,0
7758,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,24.895277207392198,10.132785763175907,0,0
7759,2,2950,2,M,2,__MANQUANT__,10,12607,31/12/1900,,10.132785763175907,1,0
7760,2,0,0,A,0,DC,10,0,31/12/1900,72.07392197125257,10.132785763175907,0,0
7761,4,0,0,C,0,__MANQUANT__,10,13507,31/12/1900,,10.130047912388775,0,0
7762,2,2590,1,M,2,__MANQUANT__,10,10107,31/12/1900,32.82683093771389,10.130047912388775,1,0
7763,3,2400,1,G,2,__MANQUANT__,10,12607,31/12/1900,42.15468856947297,10.127310061601642,1,0
7764,3,0,0,M,2,__MANQUANT__,10,10307,31/12/1900,,10.127310061601642,0,0
7765,4,1727,2,U,2,__MANQUANT__,10,14707,31/12/1900,38.496919917864474,10.127310061601642,1,0
7766,3,2477,2,M,2,__MANQUANT__,10,17807,31/12/1900,49.06776180698152,10.127310061601642,1,0
7767,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,10.119096509240247,0,0
7768,4,1615,0,C,2,__MANQUANT__,10,13507,31/12/1900,,10.119096509240247,0,0
7769,2,0,0,A,0,__MANQUANT__,23,0,31/12/1900,40.0,10.116358658453114,0,0
7770,1,0,0,A,0,__MANQUANT__,82,0,31/12/1900,,10.11088295687885,0,0
7771,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,47.148528405201915,10.11088295687885,0,0
7772,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,10.11088295687885,0,0
7773,2,0,0,C,2,__MANQUANT__,10,17907,31/12/1900,,10.11088295687885,0,0
7774,2,1800,2,M,2,__MANQUANT__,10,14707,31/12/1900,,10.11088295687885,1,0
7775,3,2546,2,D,2,__MANQUANT__,10,18507,31/12/1900,49.89733059548254,10.11088295687885,1,0
7776,2,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,,10.108145106091717,0,0
7777,4,0,1,C,2,__MANQUANT__,10,16607,31/12/1900,38.72689938398357,10.108145106091717,0,0
7778,3,0,0,M,2,__MANQUANT__,10,17907,31/12/1900,,10.099931553730322,0,0
7779,3,2100,2,A,0,__MANQUANT__,21,0,31/12/1900,,10.097193702943189,1,0
7780,3,0,0,M,2,__MANQUANT__,10,13907,31/12/1900,38.30800821355236,10.097193702943189,0,0
7781,2,0,0,M,0,__MANQUANT__,10,0,31/12/1900,,10.097193702943189,0,0
7782,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,10.094455852156058,0,0
7783,3,0,0,M,2,__MANQUANT__,10,16807,31/12/1900,42.57084188911704,10.094455852156058,0,0
7784,2,0,2,M,2,__MANQUANT__,10,17907,31/12/1900,40.90075290896646,10.091718001368925,0,0
7785,2,1300,3,M,2,__MANQUANT__,10,17907,31/12/1900,38.55715263518138,10.091718001368925,0,0
7786,4,0,0,C,0,__MANQUANT__,10,11907,31/12/1900,,10.088980150581794,0,0
7787,3,0,2,C,2,__MANQUANT__,10,10207,31/12/1900,36.818617385352496,10.075290896646132,0,0
7788,3,2400,2,M,2,__MANQUANT__,10,13607,31/12/1900,42.64476386036961,10.075290896646132,1,0
7789,1,0,0,A,4,__MANQUANT__,50,10107,31/12/1900,,10.069815195071868,0,0
7790,4,0,0,C,2,__MANQUANT__,10,17807,31/12/1900,,10.069815195071868,0,0
7791,2,1168,2,M,2,__MANQUANT__,10,17907,31/12/1900,47.98083504449008,10.05886379192334,0,0
7792,3,0,0,A,0,DV,21,13807,09/05/1997,51.885010266940455,10.056125941136209,0,1
7793,3,0,0,A,0,__MANQUANT__,10,10307,31/12/1900,,10.056125941136209,0,0
7794,3,1750,1,M,2,__MANQUANT__,10,10307,31/12/1900,,10.053388090349076,1,0
7795,2,0,2,M,2,__MANQUANT__,10,18707,31/12/1900,,10.042436687200547,0,0
7796,3,0,0,V,2,__MANQUANT__,10,10907,31/12/1900,65.3141683778234,10.042436687200547,0,0
7797,3,2257,3,M,2,__MANQUANT__,10,16707,31/12/1900,,10.042436687200547,1,0
7798,4,1524,1,C,0,__MANQUANT__,10,18707,31/12/1900,,10.036960985626283,0,0
7799,3,0,0,M,0,DV,21,10307,15/11/2006,35.389459274469544,10.036960985626283,0,1
7800,3,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,10.036960985626283,0,0
7801,3,1199,0,M,2,__MANQUANT__,10,10307,31/12/1900,,10.03422313483915,0,0
7802,2,2515,0,U,2,__MANQUANT__,10,14607,31/12/1900,,10.03422313483915,1,0
7803,2,0,0,A,0,DA,21,0,15/11/2000,,10.03422313483915,0,1
7804,3,0,0,M,2,__MANQUANT__,10,12807,31/12/1900,55.73442847364819,10.03148528405202,0,0
7805,3,0,0,M,0,DV,21,17507,10/12/2004,,10.03148528405202,0,1
7806,2,0,0,M,2,__MANQUANT__,10,13507,31/12/1900,,10.023271731690622,0,0
7807,2,4731,0,V,2,__MANQUANT__,10,11607,31/12/1900,,10.023271731690622,1,0
7808,2,3099,1,U,2,__MANQUANT__,10,17807,31/12/1900,,10.023271731690622,1,0
7809,2,0,0,U,0,__MANQUANT__,10,10207,31/12/1900,,10.020533880903491,0,0
7810,2,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,36.73100616016427,10.012320328542094,0,0
7811,2,3170,1,M,2,__MANQUANT__,10,17907,31/12/1900,,10.004106776180699,1,0
7812,4,0,0,C,2,DA,21,0,04/06/1999,,10.004106776180699,0,1
7813,3,2976,1,D,2,__MANQUANT__,10,10207,31/12/1900,,10.001368925393566,1,0
7814,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,9.995893223819301,0,0
7815,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,21.557837097878167,9.99315537303217,0,0
7816,4,0,0,C,0,__MANQUANT__,10,13507,31/12/1900,,9.99315537303217,0,0
7817,1,0,0,A,0,__MANQUANT__,82,0,31/12/1900,,9.984941820670773,0,0
7818,3,1864,2,M,2,__MANQUANT__,10,13907,31/12/1900,46.392881587953454,9.984941820670773,1,0
7819,4,0,1,U,2,__MANQUANT__,10,10107,31/12/1900,,9.984941820670773,0,0
7820,2,0,0,C,2,__MANQUANT__,10,10607,31/12/1900,,9.982203969883642,0,0
7821,2,0,1,U,2,__MANQUANT__,10,10107,31/12/1900,,9.982203969883642,0,0
7822,2,2857,3,M,2,__MANQUANT__,10,10207,31/12/1900,54.07529089664613,9.982203969883642,1,0
7823,2,1640,0,U,2,__MANQUANT__,10,15807,31/12/1900,33.06228610540725,9.982203969883642,0,0
7824,2,304,2,M,2,__MANQUANT__,10,10607,31/12/1900,,9.979466119096509,0,0
7825,1,0,0,A,0,__MANQUANT__,82,0,31/12/1900,,9.976728268309378,0,0
7826,3,0,0,A,0,DV,21,10307,02/11/2005,,9.973990417522245,0,1
7827,2,0,0,M,2,__MANQUANT__,10,13807,31/12/1900,45.40451745379877,9.96577686516085,0,0
7828,2,2590,2,M,2,__MANQUANT__,10,10107,31/12/1900,,9.96577686516085,1,0
7829,3,1659,2,M,2,__MANQUANT__,10,18507,31/12/1900,,9.960301163586584,0,0
7830,2,0,0,M,2,__MANQUANT__,10,15707,31/12/1900,,9.95482546201232,0,0
7831,3,0,0,A,0,__MANQUANT__,10,14607,31/12/1900,,9.95482546201232,0,0
7832,2,0,0,D,0,__MANQUANT__,10,10107,31/12/1900,55.72621492128679,9.95482546201232,0,0
7833,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,9.95482546201232,0,0
7834,2,1721,2,M,2,__MANQUANT__,10,17907,31/12/1900,39.07460643394935,9.946611909650924,0,0
7835,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,23.901437371663246,9.946611909650924,0,0
7836,2,0,0,A,0,__MANQUANT__,25,0,31/12/1900,,9.943874058863791,0,0
7837,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,9.94113620807666,0,0
7838,4,0,0,C,0,__MANQUANT__,21,10107,31/12/1900,,9.94113620807666,0,0
7839,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,20.722792607802873,9.938398357289527,0,0
7840,2,0,2,M,2,__MANQUANT__,10,10107,31/12/1900,,9.938398357289527,0,0
7841,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,9.938398357289527,0,0
7842,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,9.938398357289527,0,0
7843,2,2100,0,G,2,__MANQUANT__,10,12607,31/12/1900,,9.938398357289527,1,0
7844,2,0,2,M,2,__MANQUANT__,10,10107,31/12/1900,,9.927446954140999,0,0
7845,2,5183,2,M,0,__MANQUANT__,25,0,31/12/1900,,9.927446954140999,1,0
7846,3,1930,2,E,2,__MANQUANT__,10,17907,31/12/1900,37.74401095140315,9.924709103353868,1,0
7847,3,0,0,A,0,__MANQUANT__,10,13607,31/12/1900,,9.921971252566735,0,0
7848,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,9.908281998631075,0,0
7849,3,1567,1,M,2,__MANQUANT__,10,13807,31/12/1900,,9.908281998631075,0,0
7850,2,0,0,A,0,__MANQUANT__,23,0,31/12/1900,79.49623545516769,9.908281998631075,0,0
7851,3,0,0,A,0,__MANQUANT__,21,0,31/12/1900,67.64407939767283,9.905544147843942,0,0
7852,4,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,18.976043805612594,9.905544147843942,0,0
7853,3,4859,1,B,2,__MANQUANT__,10,15807,31/12/1900,,9.905544147843942,1,0
7854,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,,9.902806297056811,0,0
7855,3,0,0,A,0,__MANQUANT__,25,0,31/12/1900,,9.902806297056811,0,0
7856,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,9.900068446269678,0,0
7857,2,0,0,C,0,__MANQUANT__,21,10107,31/12/1900,,9.900068446269678,0,0
7858,3,0,0,A,2,DA,21,17807,03/03/1997,60.90622861054072,9.900068446269678,0,1
7859,3,0,0,M,2,__MANQUANT__,10,16707,31/12/1900,60.2299794661191,9.897330595482547,0,0
7860,3,0,0,A,0,__MANQUANT__,24,0,31/12/1900,,9.897330595482547,0,0
7861,4,0,0,C,2,__MANQUANT__,10,11907,31/12/1900,,9.88911704312115,0,0
7862,3,0,0,D,2,__MANQUANT__,10,13507,31/12/1900,63.832991101984945,9.88911704312115,0,0
7863,2,2180,0,B,2,__MANQUANT__,10,18707,31/12/1900,,9.88911704312115,1,0
7864,3,0,0,M,0,DC,21,16707,31/12/1900,,9.88911704312115,0,0
7865,3,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,37.138945927446954,9.883641341546886,0,0
7866,3,0,0,A,0,__MANQUANT__,25,0,31/12/1900,,9.883641341546886,0,0
7867,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,60.22724161533196,9.878165639972622,0,0
7868,2,0,0,M,2,__MANQUANT__,10,17907,31/12/1900,36.98015058179329,9.867214236824093,0,0
7869,2,0,1,M,2,__MANQUANT__,10,10207,31/12/1900,41.568788501026695,9.867214236824093,0,0
7870,2,0,0,M,0,__MANQUANT__,10,10107,31/12/1900,43.56194387405886,9.86447638603696,0,0
7871,3,0,0,A,0,__MANQUANT__,25,0,31/12/1900,,9.86447638603696,0,0
7872,2,0,0,C,2,__MANQUANT__,21,10107,31/12/1900,19.137577002053387,9.86173853524983,0,0
7873,2,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,,9.86173853524983,0,0
7874,2,0,0,A,0,__MANQUANT__,25,0,31/12/1900,,9.86173853524983,0,0
7875,2,1925,2,B,2,__MANQUANT__,10,16707,31/12/1900,,9.859000684462696,1,0
7876,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,9.850787132101301,0,0
7877,3,2518,2,M,2,__MANQUANT__,10,12807,31/12/1900,,9.850787132101301,1,0
7878,2,0,0,A,2,__MANQUANT__,10,10307,31/12/1900,,9.850787132101301,0,0
7879,2,2100,2,M,2,__MANQUANT__,10,10107,31/12/1900,,9.848049281314168,1,0
7880,3,1200,2,B,2,__MANQUANT__,10,10807,31/12/1900,36.24914442162902,9.848049281314168,0,0
7881,2,0,4,M,2,__MANQUANT__,10,17807,31/12/1900,,9.845311430527037,0,0
7882,3,0,0,A,0,__MANQUANT__,25,0,31/12/1900,,9.845311430527037,0,0
7883,2,2078,0,C,2,__MANQUANT__,10,10607,31/12/1900,,9.842573579739904,1,0
7884,2,2548,0,M,2,__MANQUANT__,10,13607,31/12/1900,,9.842573579739904,1,0
7885,3,1587,2,M,0,__MANQUANT__,10,11307,31/12/1900,,9.839835728952773,0,0
