ID,cible_churn,z_CDSEXE,z_MTREV,z_NBENF,z_CDTMT,z_CDCATCL,z_BPADH,z_age_2007,z_anciennete_adh_ans,mm_CDSEXE,mm_MTREV,mm_NBENF,mm_CDTMT,mm_CDCATCL,mm_BPADH,mm_age_2007,mm_anciennete_adh_ans,sit_A,sit_B,sit_C,sit_D,sit_E,sit_F,sit_G,sit_M,sit_P,sit_S,sit_U,sit_V,mot_DA,mot_DC,mot_DV,mot_RA,mot___MANQUANT__
62,0,0.4690704492685181,1.145483973288684,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,-0.1162105830661857,0.0249860655623652,2.1485274101561065,0.6666666666666667,0.0546689922682425,0.0,0.3333333333333333,0.0,0.1440818117384994,0.4731796859065877,0.704363214068462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5927,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.0817725605386863,0.0249860655623652,0.1739249532935932,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.1868327201953041,0.4731796859065877,0.3126140574019798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9244,1,1.8474695668177517,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.019635701390306,-0.0588996730753017,0.0249860655623652,-0.6190936788032235,1.0,0.0,0.0,0.0,0.125,0.1564570747128376,0.4731796859065877,0.1552839683680805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3868,0,-0.9093286682807152,1.1713292337695946,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,-0.1943618239628457,-0.3835045569800766,0.7882704946438163,0.3333333333333333,0.0555020435789966,0.0,0.3333333333333333,0.0,0.1272064531371291,0.4368498878237813,0.434496488414533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
14306,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,1.019635701390306,-0.2568828166801738,-4.467837462232508,-1.303681995298753,0.3333333333333333,0.0,0.0,0.3333333333333333,0.125,0.1137061662560329,0.0736028961860085,0.0194657966045457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11527,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,-0.7834658778418692,1.5712305694177566,0.9833893144918904,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6106975321231899,0.4732068793894818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13103,0,1.8474695668177517,0.5397356807673399,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,-0.2204122375950657,0.0249860655623652,-1.1216640104976208,1.0,0.0351443521724416,0.0,0.3333333333333333,0.0,0.121581333603339,0.4731796859065877,0.0555770613283194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9928,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.019635701390306,-0.7834658778418692,1.159586685929373,-0.6915663833182226,0.3333333333333333,0.0,0.0,0.0,0.125,0.0,0.5740872934937793,0.1409058231488137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4354,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.4874139374180637,-0.2464626512272858,-0.359425109756522,0.6567046618319716,0.3333333333333333,0.0,0.0,0.0,0.0,0.1159562140695489,0.438991433816031,0.4083946247857103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8056,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.4874139374180637,-0.2464626512272858,-0.6027995227660194,-0.3997243770597455,0.6666666666666667,0.0,0.0,0.0,0.0,0.1159562140695489,0.4173465225372221,0.1988055079356301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
